model,layer,category,name,model_buffer,normal_execution_storage,precision,bytes,shape
"Target","42","Recurrent layer weights","blk.42.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","42","Expert routers","blk.42.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","42","Routed expert banks","blk.42.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","42","Routed expert banks","blk.42.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","42","Routed expert banks","blk.42.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","42","Shared experts","blk.42.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","42","Shared experts","blk.42.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","42","Shared experts","blk.42.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","42","Shared experts","blk.42.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","43","Hyperconnection mixers","blk.43.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_q.weight","Vulkan0","Vulkan0","q8_0","33423360","2560,12288,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_k.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_v.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_output.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_q_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","43","Attention and indexer weights","blk.43.attn_k_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","43","Other dense weights","blk.43.indexer.q_proj.weight","Vulkan0","Vulkan0","bf16","2621440","2560,512,1,1"
"Target","43","Other dense weights","blk.43.indexer.k_proj.weight","Vulkan0","Vulkan0","bf16","655360","2560,128,1,1"
"Target","43","Other dense weights","blk.43.indexer.q_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","43","Other dense weights","blk.43.indexer.k_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","43","Expert routers","blk.43.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","43","Routed expert banks","blk.43.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","43","Routed expert banks","blk.43.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","43","Routed expert banks","blk.43.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","43","Shared experts","blk.43.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","43","Shared experts","blk.43.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","43","Shared experts","blk.43.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","43","Shared experts","blk.43.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","44","Hyperconnection mixers","blk.44.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","44","Attention and indexer weights","blk.44.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","44","Attention and indexer weights","blk.44.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","44","Recurrent layer weights","blk.44.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","44","Expert routers","blk.44.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","44","Routed expert banks","blk.44.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","44","Routed expert banks","blk.44.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","44","Routed expert banks","blk.44.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","44","Shared experts","blk.44.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","44","Shared experts","blk.44.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","44","Shared experts","blk.44.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","44","Shared experts","blk.44.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","45","Hyperconnection mixers","blk.45.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","45","Attention and indexer weights","blk.45.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","45","Attention and indexer weights","blk.45.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","45","Recurrent layer weights","blk.45.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","45","Expert routers","blk.45.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","45","Routed expert banks","blk.45.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","45","Routed expert banks","blk.45.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","45","Routed expert banks","blk.45.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","45","Shared experts","blk.45.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","45","Shared experts","blk.45.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","45","Shared experts","blk.45.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","45","Shared experts","blk.45.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","46","Hyperconnection mixers","blk.46.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","46","Attention and indexer weights","blk.46.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","46","Attention and indexer weights","blk.46.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","46","Recurrent layer weights","blk.46.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","46","Expert routers","blk.46.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","46","Routed expert banks","blk.46.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","46","Routed expert banks","blk.46.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","46","Routed expert banks","blk.46.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","46","Shared experts","blk.46.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","46","Shared experts","blk.46.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","46","Shared experts","blk.46.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","46","Shared experts","blk.46.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","47","Hyperconnection mixers","blk.47.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_q.weight","Vulkan0","Vulkan0","q8_0","33423360","2560,12288,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_k.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_v.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_output.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_q_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","47","Attention and indexer weights","blk.47.attn_k_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","47","Other dense weights","blk.47.indexer.q_proj.weight","Vulkan0","Vulkan0","bf16","2621440","2560,512,1,1"
"Target","47","Other dense weights","blk.47.indexer.k_proj.weight","Vulkan0","Vulkan0","bf16","655360","2560,128,1,1"
"Target","47","Other dense weights","blk.47.indexer.q_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","47","Other dense weights","blk.47.indexer.k_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","47","Expert routers","blk.47.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","47","Routed expert banks","blk.47.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","47","Routed expert banks","blk.47.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","47","Routed expert banks","blk.47.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","47","Shared experts","blk.47.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","47","Shared experts","blk.47.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","47","Shared experts","blk.47.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","47","Shared experts","blk.47.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"MTP","-1","Token embeddings","token_embd.weight","CPU_Mapped","CPU_Mapped","q4_0","357580800","2560,248320,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_attn_down.weight","Vulkan0","Vulkan0","q4_0","1843200","10240,320,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_attn_up.weight","Vulkan0","Vulkan0","q4_0","1843200","320,10240,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_attn_inject.weight","Vulkan0","Vulkan0","q4_0","23040","10240,4,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_ffn_down.weight","Vulkan0","Vulkan0","q4_0","1843200","10240,320,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_ffn_up.weight","Vulkan0","Vulkan0","q4_0","1843200","320,10240,1,1"
"MTP","48","Hyperconnection mixers","blk.48.hc_ffn_inject.weight","Vulkan0","Vulkan0","q4_0","23040","10240,4,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_q.weight","Vulkan0","Vulkan0","q4_0","17694720","2560,12288,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_k.weight","Vulkan0","Vulkan0","q4_0","737280","2560,512,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_v.weight","Vulkan0","Vulkan0","q4_0","737280","2560,512,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_output.weight","Vulkan0","Vulkan0","q4_0","8847360","6144,2560,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_q_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"MTP","48","Attention and indexer weights","blk.48.attn_k_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"MTP","48","Expert routers","blk.48.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"MTP","48","Routed expert banks","blk.48.ffn_down_exps.weight","Vulkan0","Vulkan0","q4_0","471859200","640,2560,512,1"
"MTP","48","Routed expert banks","blk.48.ffn_gate_exps.weight","Vulkan0","Vulkan0","q4_0","471859200","2560,640,512,1"
"MTP","48","Routed expert banks","blk.48.ffn_up_exps.weight","Vulkan0","Vulkan0","q4_0","471859200","2560,640,512,1"
"MTP","48","Shared experts","blk.48.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"MTP","48","Shared experts","blk.48.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q4_0","921600","2560,640,1,1"
"MTP","48","Shared experts","blk.48.ffn_up_shexp.weight","Vulkan0","Vulkan0","q4_0","921600","2560,640,1,1"
"MTP","48","Shared experts","blk.48.ffn_down_shexp.weight","Vulkan0","Vulkan0","q4_0","921600","640,2560,1,1"
"MTP","48","Other dense weights","blk.48.indexer.q_proj.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"MTP","48","Other dense weights","blk.48.indexer.k_proj.weight","Vulkan0","Vulkan0","q8_0","348160","2560,128,1,1"
"MTP","48","Other dense weights","blk.48.indexer.q_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"MTP","48","Other dense weights","blk.48.indexer.k_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"MTP","48","MTP fusion","blk.48.nextn.fc_embd.weight","Vulkan0","Vulkan0","q4_0","3686400","2560,2560,1,1"
"MTP","48","MTP fusion","blk.48.nextn.fc_hidden.weight","Vulkan0","Vulkan0","q4_0","3686400","2560,2560,1,1"
"MTP","48","MTP fusion","blk.48.nextn.enorm.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"MTP","48","MTP fusion","blk.48.nextn.hnorm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"MTP","48","MTP fusion","blk.48.nextn.hc_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"MTP","48","MTP fusion","blk.48.nextn.hc_down.weight","Vulkan0","Vulkan0","q4_0","1843200","10240,320,1,1"
"MTP","48","MTP fusion","blk.48.nextn.hc_up.weight","Vulkan0","Vulkan0","q4_0","1843200","320,10240,1,1"
